2009 Measure Star View: Medicare Part C Report Card Master Table ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H1463,Local CCP,Health Alliance Medical Plans,Health Alliance Medical Plans,5 stars,5 stars,4 out of 5 stars,4 out of 5 stars,4 out of 5 stars,5 stars,3 out of 5 stars,5 stars,3 out of 5 stars,3 out of 5 stars,4 out of 5 stars,3 out of 5 stars,5 stars,Not enough data available to calculate measure,1 out of 5 stars,5 stars,5 stars,5 stars,5 stars,3 out of 5 stars,4 out of 5 stars,5 stars,1 out of 5 stars,4 out of 5 stars,4 out of 5 stars,5 stars,4 out of 5 stars,3 out of 5 stars,5 stars,4 out of 5 stars,2 out of 5 stars,5 stars,2 out of 5 stars,4 out of 5 stars,5 stars,1 out of 5 stars
H1468,Local CCP,Humana Inc.,"Humana Benefit Plan of Illinois, Inc.",3 out of 5 stars,3 out of 5 stars,3 out of 5 stars,3 out of 5 stars,4 out of 5 stars,1 out of 5 stars,4 out of 5 stars,3 out of 5 stars,3 out of 5 stars,3 out of 5 stars,3 out of 5 stars,3 out of 5 stars,5 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,5 stars,5 stars,5 stars,5 stars,4 out of 5 stars,5 stars,5 stars,1 out of 5 stars,3 out of 5 stars,3 out of 5 stars,4 out of 5 stars,5 stars,Not enough data available to calculate measure,4 out of 5 stars,1 out of 5 stars,1 out of 5 stars,Not enough data available to calculate measure,2 out of 5 stars,3 out of 5 stars,Plan not required to report measure,Plan not required to report measure
H1509,Local CCP,"UnitedHealth Group, Inc.",SecureHorizons by UnitedHealthcare,1 out of 5 stars,Plan not required to report measure,2 out of 5 stars,2 out of 5 stars,3 out of 5 stars,2 out of 5 stars,2 out of 5 stars,3 out of 5 stars,Plan not required to report measure,Plan not required to report measure,1 out of 5 stars,3 out of 5 stars,4 out of 5 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,3 out of 5 stars,3 out of 5 stars,3 out of 5 stars,2 out of 5 stars,2 out of 5 stars,3 out of 5 stars,1 out of 5 stars,Not enough data available to calculate measure,2 out of 5 stars,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,Plan not required to report measure,5 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,2 out of 5 stars,2 out of 5 stars,Plan not required to report measure,Plan not required to report measure
H1510,Local CCP,Humana Inc.,Humana Insurance Company,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured
H1511,Local CCP,"Wellpoint, Inc.",Anthem Blue Cross and Blue Shield,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured
H1517,Local CCP,"Wellpoint, Inc.",Anthem Blue Cross and Blue Shield,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H1553,1876 Cost,The M Plan Inc.,"Clarian Health Plans, Inc. - Senior Smart Choice",4 out of 5 stars,4 out of 5 stars,2 out of 5 stars,3 out of 5 stars,2 out of 5 stars,Benefit not offered by plan ,5 stars,5 stars,4 out of 5 stars,3 out of 5 stars,3 out of 5 stars,3 out of 5 stars,5 stars,Benefit not offered by plan ,Benefit not offered by plan ,5 stars,5 stars,5 stars,5 stars,5 stars,5 stars,5 stars,Benefit not offered by plan ,3 out of 5 stars,3 out of 5 stars,2 out of 5 stars,3 out of 5 stars,Benefit not offered by plan ,3 out of 5 stars,Benefit not offered by plan ,2 out of 5 stars,Benefit not offered by plan ,2 out of 5 stars,3 out of 5 stars,Plan not required to report measure,Plan not required to report measure
H1558,1876 Cost,Welborn Clinic,Welborn Health Plans,5 stars,4 out of 5 stars,4 out of 5 stars,4 out of 5 stars,5 stars,5 stars,5 stars,5 stars,3 out of 5 stars,3 out of 5 stars,3 out of 5 stars,3 out of 5 stars,5 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,5 stars,5 stars,5 stars,5 stars,4 out of 5 stars,5 stars,5 stars,Not enough data available to calculate measure,5 stars,3 out of 5 stars,4 out of 5 stars,4 out of 5 stars,Not enough data available to calculate measure,4 out of 5 stars,Not enough data available to calculate measure,2 out of 5 stars,Not enough data available to calculate measure,2 out of 5 stars,3 out of 5 stars,1 out of 5 stars,3 out of 5 stars
H1607,Local CCP,"Wellpoint, Inc.",Anthem Blue Cross and Blue Shield,3 out of 5 stars,2 out of 5 stars,2 out of 5 stars,2 out of 5 stars,2 out of 5 stars,1 out of 5 stars,2 out of 5 stars,3 out of 5 stars,Plan not required to report measure,Plan not required to report measure,3 out of 5 stars,3 out of 5 stars,4 out of 5 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,4 out of 5 stars,4 out of 5 stars,3 out of 5 stars,2 out of 5 stars,1 out of 5 stars,3 out of 5 stars,2 out of 5 stars,Not enough data available to calculate measure,1 out of 5 stars,4 out of 5 stars,1 out of 5 stars,1 out of 5 stars,Not enough data available to calculate measure,Plan not required to report measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Plan not required to report measure,Plan not required to report measure
H1608,Local CCP,Coventry Health Care Inc.,Coventry Health and Life Insurance Company,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured
H1609,Local CCP,Coventry Health Care Inc.,"Coventry Health Care of Iowa, Inc.",3 out of 5 stars,1 out of 5 stars,5 stars,3 out of 5 stars,4 out of 5 stars,2 out of 5 stars,3 out of 5 stars,3 out of 5 stars,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,4 out of 5 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,3 out of 5 stars,5 stars,4 out of 5 stars,3 out of 5 stars,4 out of 5 stars,3 out of 5 stars,3 out of 5 stars,Not enough data available to calculate measure,4 out of 5 stars,3 out of 5 stars,2 out of 5 stars,2 out of 5 stars,Not enough data available to calculate measure,4 out of 5 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure
H1643,PFFS,Highmark Inc.,Highmark Health Insurance Company,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H1651,1876 Cost,Medical Associates Clinic,"Medical Associates Health Plan, Inc.",5 stars,4 out of 5 stars,4 out of 5 stars,4 out of 5 stars,4 out of 5 stars,Benefit not offered by plan ,5 stars,5 stars,4 out of 5 stars,3 out of 5 stars,3 out of 5 stars,3 out of 5 stars,5 stars,1 out of 5 stars,Benefit not offered by plan ,5 stars,5 stars,5 stars,5 stars,3 out of 5 stars,5 stars,5 stars,Benefit not offered by plan ,5 stars,4 out of 5 stars,5 stars,5 stars,Benefit not offered by plan ,4 out of 5 stars,Benefit not offered by plan ,2 out of 5 stars,Benefit not offered by plan ,2 out of 5 stars,4 out of 5 stars,Plan not required to report measure,Plan not required to report measure
