H9834,Local CCP,Gundersen Health Plan Minnesota,GUNDERSEN HEALTH PLAN OF MINNESOTA,Gundersen Lutheran Health System Inc.,No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9847,Local CCP,Coventry Health Care,COVENTRY HEALTH AND LIFE INSURANCE COMPANY,Aetna Inc.,No,No,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9857,Local CCP,Piedmont WellStar HealthPlans,"PIEDMONT WELLSTAR HEALTHPLANS, INC.","Piedmont Healthcare, Inc.",No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9859,Local CCP,MVP HEALTH CARE,"MVP HEALTH PLAN, INC.","MVP Health Care, Inc.",No,No,4,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9869,Demo,Partners Health Plan,"PARTNERS HEALTH PLAN, INC.","Nassau County AHRC Foundation, Inc.",No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9886,Local CCP,Anthem Blue Cross and Blue Shield,"HMO MISSOURI, INC.","WellPoint, Inc.",No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9915,Local CCP,"MedStar Family Choice, Inc","MEDSTAR FAMILY CHOICE, INC.","Medstar Health, Inc.",Yes,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9947,Local CCP,Blue Cross Blue Shield of Georgia,"BLUE CROSS AND BLUE SHIELD OF GEORGIA, INC.","WellPoint, Inc.",No,No,Not enough data available,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H9954,Local CCP,Anthem Blue Cross and Blue Shield,"ANTHEM INSURANCE COMPANIES, INC.","WellPoint, Inc.",No,No,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R3175,Regional CCP,UnitedHealthcare,UNITEDHEALTHCARE INSURANCE COMPANY,"UnitedHealth Group, Inc.",Yes,No,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R3332,Regional CCP,Florida Blue,"BLUE CROSS AND BLUE SHIELD OF FLORIDA, INC.",Blue Cross and Blue Shield of Florida,No,No,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R3444,Regional CCP,Care Improvement Plus,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,"UnitedHealth Group, Inc.",Yes,No,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R5287,Regional CCP,UnitedHealthcare,UNITEDHEALTHCARE INSURANCE COMPANY,"UnitedHealth Group, Inc.",Yes,No,3.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R5342,Regional CCP,UnitedHealthcare,UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK,"UnitedHealth Group, Inc.",No,No,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R5826,Regional CCP,Humana Insurance Company,HUMANA INSURANCE COMPANY,Humana Inc.,No,No,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R5941,Regional CCP,Anthem Blue Cross and Blue Shield,"ANTHEM INSURANCE COMPANIES, INC.","WellPoint, Inc.",No,No,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R6801,Regional CCP,Care Improvement Plus,CARE IMPROVEMENT PLUS OF TEXAS INSURANCE COMPANY,"UnitedHealth Group, Inc.",Yes,No,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R7439,Regional CCP,Akamai Advantage by HMSA,HAWAII MEDICAL SERVICE ASSOCIATION,Hawaii Medical Service Association,No,No,4,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R7444,Regional CCP,UnitedHealthcare,UNITEDHEALTHCARE INSURANCE COMPANY,"UnitedHealth Group, Inc.",No,No,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R9896,Regional CCP,Care Improvement Plus,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,"UnitedHealth Group, Inc.",Yes,No,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
