2011 Measure Star View: Medicare Part C Report Card Master Table ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Staying Healthy: Screenings, Tests and Vaccines",,,,,,,,,,,,,Managing Chronic (Long Term) Conditions,,,,,,,,,,Ratings of Health Plan Responsiveness and Care,,,,,,"Health Plan Members’ Complaints, Appeals, and Choosing to Leave the Health Plan",,,,Health Plan’s Telephone Customer Service,,
H2775,Local CCP,Universal American Corp.,Universal American,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,2 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",5 stars,3 stars,3 stars
H2802,Local CCP,"UnitedHealth Group, Inc.",SecureHorizons by UnitedHealthcare,1 stars,3 stars,4 stars,2 stars,4 stars,3 stars,5 stars,5 stars,4 stars,2 stars,3 stars,1 stars,4 stars,1 stars,4 stars,4 stars,4 stars,3 stars,3 stars,4 stars,2 stars,2 stars,3 stars,5 stars,3 stars,5 stars,3 stars,4 stars,4 stars,4 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,2 stars,5 stars,4 stars,3 stars
H2803,Local CCP,"UnitedHealth Group, Inc.",SecureHorizons by UnitedHealthcare,2 stars,3 stars,3 stars,3 stars,3 stars,3 stars,3 stars,4 stars,4 stars,3 stars,3 stars,1 stars,4 stars,1 stars,4 stars,4 stars,3 stars,3 stars,3 stars,5 stars,2 stars,2 stars,1 stars,4 stars,3 stars,5 stars,3 stars,4 stars,3 stars,3 stars,5 stars,2 stars,2 stars,5 stars,4 stars,3 stars
H2810,Local CCP,Group Health Cooperative,"Group Health Options, Inc.",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H2816,PFFS,,Universal American,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H2899,Local CCP,Arcadian Management Services Inc.,Southeast Community Care,1 stars,1 stars,2 stars,2 stars,1 stars,3 stars,3 stars,2 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,1 stars,1 stars,4 stars,Not enough data available to calculate measure,1 stars,5 stars,2 stars,1 stars,2 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,1 stars,3 stars,2 stars,2 stars,2 stars,3 stars,2 stars,1 stars,3 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,3 stars,5 stars,4 stars,3 stars
H2905,Local CCP,"UnitedHealth Group, Inc.","Sierra Health and Life Insurance Company, Inc.",Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,3 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",2 stars,2 stars,1 stars
H2906,Local CCP,Renown Health,Senior Care Plus,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",4 stars,3 stars,1 stars
H2926,Local CCP,PrimeWest Health System,PrimeWest Health,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",5 stars,5 stars,5 stars
H2931,Local CCP,"UnitedHealth Group, Inc.","Health Plan of Nevada, Inc.",1 stars,2 stars,3 stars,2 stars,1 stars,2 stars,2 stars,4 stars,4 stars,3 stars,2 stars,1 stars,4 stars,Not enough data available to calculate measure,2 stars,3 stars,3 stars,3 stars,3 stars,Not enough data available to calculate measure,1 stars,1 stars,1 stars,3 stars,3 stars,3 stars,3 stars,2 stars,2 stars,2 stars,Not enough data available to calculate measure,Not enough data available to calculate measure,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",1 stars,2 stars,1 stars
H2944,PFFS,Humana Inc.,Humana Insurance Company,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H2949,Local CCP,Humana Inc.,"Humana Health Plan, Inc.",Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,5 stars,5 stars,5 stars,2 stars,4 stars,4 stars,2 stars,3 stars,1 stars,5 stars,1 stars,5 stars,5 stars,3 stars,4 stars,4 stars,2 stars,Not enough data available to calculate measure,1 stars,1 stars,2 stars,2 stars,3 stars,2 stars,3 stars,2 stars,4 stars,5 stars,1 stars,4 stars,3 stars,3 stars,3 stars
