2011 Data View: Medicare Part C Report Card Master Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Staying Healthy: Screenings, Tests and Vaccines",,,,,,,,,,,,,Managing Chronic (Long Term) Conditions,,,,,,,,,,Ratings of Health Plan Responsiveness and Care,,,,,,"Health Plan Members’ Complaints, Appeals, and Choosing to Leave the Health Plan",,,,Health Plan’s Telephone Customer Service,,
H2613,PFFS,"Wellpoint, Inc.",Anthem Blue Cross and Blue Shield,58,Plan not required to report measure,75,78,52,84,61.02,56.76,Not enough data available to calculate measure,Not enough data available to calculate measure,69,39,89,Not enough data available to calculate measure,41,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,84,Not enough data available to calculate measure,34,43,86.85,91.4,74.77,87.79,82.54,76.76,1.64,100,82,33,1:09,91,48
H2643,Local CCP,L.A. Care Health Plan,L.A. Care Health Plan Medicare Advantage,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,1.41,Not enough data available to calculate measure,Not enough data available to calculate measure,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",0:45,90,74
H2649,Local CCP,Humana Inc.,"Humana Health Plan, Inc.",65,58,89,86,69,91,67.34,72.85,67,77,74,46,96,23,65,92,84,57,58,72,41,34,57,89.79,90.45,77.25,90,85.18,86.45,0.43,90,62,25,1:47,89,70
H2654,Local CCP,"UnitedHealth Group, Inc.",SecureHorizons by UnitedHealthcare,66,57,84,84,59,90,71.05,71.84,64,75,72,41,94,19,56,86,70,45,54,74,25,31,47,86.78,89.06,75.49,84.43,86.13,82.51,0.43,91,78,64,0:39,90,68
H2663,Local CCP,Coventry Health Care Inc.,"Group Health Plan, Inc.",75,66,88,89,73,92,73.7,71.2,69,77,79,49,97,22,69,90,80,59,68,78,45,38,52,87.6,90.33,73.43,88.12,86.47,83.2,0.36,98,91,30,0:23,84,82
H2667,Local CCP,Sisters of Mercy Health System-St. Louis.,"Mercy Health Plans of Missouri, Inc.",73,71,89,89,70,93,77.68,80.66,66,79,80,47,97,23,67,88,80,60,62,88,28,35,48,91.12,91.29,77.85,93.02,87.91,89.34,0.16,86,89,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",1:10,91,62
H2672,Local CCP,Coventry Health Care Inc.,COVENTRY HEALTH CARE,69,65,90,86,72,91,66.5,77.08,62,76,73,44,96,23,68,89,81,59,49,81,36,38,54,86.67,89.05,75.28,88.57,84.91,85.11,0.29,78,87,30,0:30,84,82
H2701,Local CCP,New West Health Services,New West Health Services,78,33,78,78,72,88,64.89,75.2,66,77,81,47,95,Not enough data available to calculate measure,60,78,0 Footnote: Measure was not reported by plan,0 Footnote: Measure was not reported by plan,52,87,28,38,45,87.54,90.41,80.99,Not enough data available to calculate measure,86.33,83.44,0.04,Not enough data available to calculate measure,Not enough data available to calculate measure,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",0:56,94,78
H2773,Local CCP,"QHP Group, Inc.",QUALITY HEALTH PLANS,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,0:47,92,55
H2775,Local CCP,Universal American Corp.,Universal American,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,1.4,Not enough data available to calculate measure,Not enough data available to calculate measure,"No data available (see footnote) Footnote: No information is shown because Medicare did not audit this plan during the previous year. This is neither good nor bad, because Medicare does not always audit plans every year.",0:18,89,70
H2802,Local CCP,"UnitedHealth Group, Inc.",SecureHorizons by UnitedHealthcare,56,57,87,79,70,89,81.74,82.16,67,77,68,38,93,19,69,88,80,50,62,81,24,35,56,88.07,89.54,77.69,87.39,86.39,85.07,0.26,Not enough data available to calculate measure,Not enough data available to calculate measure,64,0:40,90,68
H2803,Local CCP,"UnitedHealth Group, Inc.",SecureHorizons by UnitedHealthcare,65,56,84,82,63,89,68.62,70.66,63,81,66,40,93,22,67,88,75,51,62,87,32,37,50,86.92,90.13,79.39,85.57,86.03,82.85,1.01,100,71,64,0:39,90,68
H2810,Local CCP,Group Health Cooperative,"Group Health Options, Inc.",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,0.49,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,1:19,87,73
H2816,PFFS,,Universal American,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
