2012 Data View: Medicare Part C Report Card Master Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Staying Healthy: Screenings, Tests and Vaccines",,,,,,,,,,,,Managing Chronic (Long Term) Conditions,,,,,,,,,,,,,Ratings of Plan Responsiveness and Care,,,,,"Member Complaints, Problems Getting Services, and Choosing to Leave the Plan",,,Health Plan Customer Service,,
H2926,Local CCP,PrimeWest Health System,PrimeWest Health,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,100,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure
H2931,Local CCP,"UnitedHealth Group, Inc.","Health Plan of Nevada, Inc.",64,54,89,88,60,64,74,62,78,31,93,71,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,17,65,92,81,58,64,78,27,54,12,84,74,90,82,84,0.25,40,9,Not enough data available to calculate measure,Not enough data available to calculate measure,80
H2944,PFFS,Humana Inc.,Humana Insurance Company,62,41,82,82,59,67,69,Plan too new to be measured,Plan too new to be measured,No data available,95,Not enough data available to calculate measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,17,46,83,17,14,Not enough data available to calculate measure,77,No data available,No data available,13,88,75,83,86,86,1.20,60,20,95,82,84
H2949,Local CCP,Humana Inc.,"Humana Health Plan, Inc.",66,59,92,92,62,72,75,67,77,44,96,66,No data available,No data available,No data available,21,62,91,86,62,60,59,36,55,9,81,73,80,85,85,0.36,80,7,93,69,84
H2960,Local CCP,Renown Health,Senior Care Plus,73,59,89,88,67,66,80,68,76,43,95,46,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,14,71,86,85,61,72,75,36,52,13,91,82,93,88,91,0.12,60,4,Not enough data available to calculate measure,Not enough data available to calculate measure,78
H2997,Local CCP,"WellPoint, Inc.",Anthem Blue Cross and Blue Shield,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,49,Plan too small to be measured,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,Not enough data available to calculate measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,0.43,60,16,Not enough data available to calculate measure,Not enough data available to calculate measure,69
H3028,Local CCP,Humana Inc.,"Humana Health Plan, Inc.",62,44,77,82,59,67,70,Plan too new to be measured,Plan too new to be measured,52,90,34,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,56,93,63,47,37,Not enough data available to calculate measure,38,58,18,73,70,82,80,81,1.31,100,14,Not enough data available to calculate measure,Not enough data available to calculate measure,84
H3044,Local CCP,"Neighborhood Health Providers, Inc.",Welborn Health Plans,81,41,90,88,86,85,81,Plan too new to be measured,Plan too new to be measured,43,98,76,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,75,85,83,59,64,Not enough data available to calculate measure,39,56,14,87,81,91,87,88,0.06,80,7,73,55,84
H3107,Local CCP,"UnitedHealth Group, Inc.",UnitedHealthcare,58,46,91,91,57,65,59,67,81,46,93,19,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,16,59,87,68,50,58,71,31,55,13,83,73,89,82,80,0.80,40,10,94,76,83
H3113,Local CCP,"UnitedHealth Group, Inc.",UnitedHealthcare,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,85,98,98,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,60,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure
H3132,Local CCP,AIDS Healthcare Foundation,Positive Healthcare Partners,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,90,65,52,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,80,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure
H3144,Local CCP,Coventry Health Care Inc.,PersonalCare,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H3152,Local CCP,Aetna Inc.,Aetna Medicare,66,67,92,90,73,71,69,68,79,48,95,32,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,17,74,88,83,58,68,76,31,58,14,86,74,89,84,83,0.18,0,12,90,79,Not enough data available to calculate measure
H3154,Local CCP,"Horizon Blue Cross Blue Shield of New Jersey, Inc.","Horizon Blue Cross Blue Shield of New Jersey, Inc.",66,61,91,92,64,78,75,68,79,47,95,49,No data available,No data available,No data available,17,69,90,85,63,75,76,39,63,14,85,74,89,86,84,0.40,80,6,96,61,76
H3156,Local CCP,Independence Blue Cross,AmeriHealth 65,66,54,93,90,67,73,74,67,73,45,95,33,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,60,88,75,57,61,Not enough data available to calculate measure,37,67,15,87,77,89,85,84,0.36,80,12,Not enough data available to calculate measure,Not enough data available to calculate measure,88
H3164,Local CCP,"UnitedHealth Group, Inc.",UnitedHealthcare Community Plan,62,45,80,81,55,61,50,61,75,49,91,28,46,12,21,Not enough data available to calculate measure,49,86,52,37,48,88,36,66,14,80,69,84,79,82,0.46,60,18,60,68,Not enough data available to calculate measure
H3204,Local CCP,Presbyterian Healthcare Services,Presbyterian Senior Care (HMO),70,65,89,91,64,75,82,64,78,53,94,42,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,19,64,90,81,60,58,80,37,54,11,84,75,88,85,88,0.16,80,3,97,89,88
H3206,Local CCP,Presbyterian Healthcare Services,Presbyterian MediCare PPO,75,52,91,84,67,73,77,66,72,54,96,43,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,20,63,85,69,42,60,82,39,50,15,84,76,90,86,87,0.45,80,5,80,93,88
