2012 Data View: Medicare Part C Report Card Master Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Staying Healthy: Screenings, Tests and Vaccines",,,,,,,,,,,,Managing Chronic (Long Term) Conditions,,,,,,,,,,,,,Ratings of Plan Responsiveness and Care,,,,,"Member Complaints, Problems Getting Services, and Choosing to Leave the Plan",,,Health Plan Customer Service,,
H3144,Local CCP,Coventry Health Care Inc.,PersonalCare,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H3152,Local CCP,Aetna Inc.,Aetna Medicare,3,5,5,5,4,4,3,5,2,2,4,2,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,2,5,4,4,4,4,3,1,3,3,4,3,4,2,2,4,1,3,4,3,Not enough data available to calculate measure
H3154,Local CCP,"Horizon Blue Cross Blue Shield of New Jersey, Inc.","Horizon Blue Cross Blue Shield of New Jersey, Inc.",3,4,5,5,3,5,4,5,2,2,4,3,No data available,No data available,No data available,2,4,5,4,4,5,3,2,4,3,4,3,4,4,2,3,4,5,5,1,3
H3156,Local CCP,Independence Blue Cross,AmeriHealth 65,3,3,5,5,3,4,4,4,1,1,4,2,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,3,4,3,4,3,Not enough data available to calculate measure,2,4,3,4,4,4,4,3,3,4,3,Not enough data available to calculate measure,Not enough data available to calculate measure,5
H3164,Local CCP,"UnitedHealth Group, Inc.",UnitedHealthcare Community Plan,2,2,2,3,2,2,1,4,2,2,4,2,3,1,1,Not enough data available to calculate measure,2,4,2,2,2,5,2,4,3,2,1,2,2,2,3,3,2,2,2,Not enough data available to calculate measure
H3204,Local CCP,Presbyterian Healthcare Services,Presbyterian Senior Care (HMO),3,4,4,5,3,4,5,4,2,3,4,3,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,2,4,5,4,4,3,4,2,2,4,3,4,4,4,5,5,4,5,5,4,5
H3206,Local CCP,Presbyterian Healthcare Services,Presbyterian MediCare PPO,4,3,5,3,3,4,4,4,1,3,5,3,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,2,3,4,3,2,3,4,2,2,3,3,4,4,4,4,3,4,5,3,5,5
H3209,Local CCP,"UnitedHealth Group, Inc.",UnitedHealthcare,1,1,Not enough data available to calculate measure,2,2,3,2,Plan too small to be measured,Plan too small to be measured,2,4,3,5,4,5,Not enough data available to calculate measure,3,4,3,3,3,Not enough data available to calculate measure,2,4,4,2,3,2,2,2,4,3,4,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure
H3240,Local CCP,AMERIGROUP Corporation,Amerigroup Community Care,2,2,4,3,3,1,1,Plan too new to be measured,Plan too new to be measured,2,4,1,3,2,3,Not enough data available to calculate measure,3,5,2,2,3,Not enough data available to calculate measure,Not enough data available to calculate measure,4,4,Plan too small to be measured,1,1,2,1,1,4,1,3,4,3
H3251,Local CCP,Ardent Health Services.,Lovelace Medicare Plan,3,4,4,3,4,4,5,4,2,3,4,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,2,4,5,4,4,4,4,1,2,4,2,4,4,2,4,5,4,5,5,4,4
H3283,Local CCP,Medica Holding Company,Medica Health Plans,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H3305,Local CCP,"MVP Health Care, Inc.",MVP HEALTH CARE,5,5,5,5,5,5,5,4,3,2,5,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,2,5,4,5,5,4,4,3,3,3,5,5,5,5,5,5,4,5,5,3,4
H3307,Local CCP,"UnitedHealth Group, Inc.",UnitedHealthcare,2,4,5,5,3,4,3,4,3,1,4,2,2,1,1,2,4,4,3,4,3,2,2,4,3,3,1,3,1,1,3,2,4,5,3,4
H3312,Local CCP,Aetna Inc.,Aetna Medicare,3,5,5,5,4,4,3,5,2,2,4,2,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,2,5,4,4,4,4,3,1,3,3,4,2,4,4,2,4,1,4,5,3,Not enough data available to calculate measure
H3314,1876 Cost,"EmblemHealth, Inc.",HIP Health Plan of Greater New York,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,3,4,5,Not enough data available to calculate measure,Not enough data available to calculate measure,No data available,4,Not enough data available to calculate measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,No data available,No data available,5,1,1,1,1,1,2,3,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure
H3327,Local CCP,"Touchstone Health Partnership, Inc",Touchstone Health,2,2,4,5,3,3,2,5,2,1,4,2,2,1,1,2,4,4,2,3,3,3,1,4,3,1,1,1,1,1,1,2,1,2,2,3
H3328,Local CCP,"The New York State Catholic Health Plan, Inc.",Fidelis Care,3,4,5,4,3,3,2,4,1,1,4,5,4,2,3,3,4,4,3,4,5,3,1,4,4,2,3,1,2,1,1,4,1,3,2,5
H3330,Local CCP,"EmblemHealth, Inc.",EmblemHealth Medicare HMO,4,5,5,5,5,3,3,4,2,2,4,5,3,2,3,2,5,5,4,4,4,3,2,4,3,1,1,1,1,1,3,1,5,3,3,5
H3333,PFFS,Universal American Corp.,Universal American Corp.,3,Plan not required to report measure,4,3,3,1,1,Not enough data available to calculate measure,Not enough data available to calculate measure,1,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,2,2,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,4,1,2,3,2,4,4,4,2,1,1,1,5,3,Not enough data available to calculate measure
H3335,Local CCP,"Lifetime Healthcare, Inc.","Excellus Health Plan, Inc",4,4,4,5,4,4,4,5,3,1,5,3,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,2,5,4,4,4,4,4,3,2,3,4,4,5,4,4,4,4,5,4,2,5
H3337,Local CCP,"Liberty Health Advantage, Inc.",Liberty Health Advantage,2,1,2,2,3,1,1,5,2,1,3,1,1,1,1,Not enough data available to calculate measure,3,4,1,2,1,Not enough data available to calculate measure,2,4,3,Plan too small to be measured,1,1,2,1,2,4,1,1,1,3
H3342,Local CCP,"WellPoint, Inc.",Empire BlueCross BlueShield,3,3,5,5,4,3,2,4,3,2,4,3,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,1,5,5,4,4,5,4,1,2,3,4,3,4,4,4,1,3,5,3,3,3
H3344,Local CCP,"Independent Health Association, Inc.",Independent Health,4,3,5,5,5,5,5,4,3,2,5,5,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,2,5,5,5,4,4,4,3,3,3,4,4,5,4,5,4,2,2,Not enough data available to calculate measure,Not enough data available to calculate measure,5
H3346,Local CCP,"MVP Health Care, Inc.",MVP HEALTH CARE,4,2,5,5,5,5,5,Plan too small to be measured,Plan too small to be measured,3,5,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,5,5,5,5,5,Not enough data available to calculate measure,3,4,3,4,5,5,4,4,5,4,2,Not enough data available to calculate measure,Not enough data available to calculate measure,4
H3347,Local CCP,"Elderplan, Inc.",Elderplan,2,3,5,5,3,3,2,Plan too small to be measured,Plan too small to be measured,2,4,3,4,3,4,3,4,4,4,4,3,2,1,3,1,2,1,2,2,2,3,5,3,5,4,4
H3351,Local CCP,"Lifetime Healthcare, Inc.","Excellus Health Plan, Inc",4,5,5,5,4,5,5,4,2,2,5,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,2,4,5,5,4,4,3,2,4,3,4,5,5,5,4,5,4,5,5,2,5
H3356,1876 Cost,"Lifetime Healthcare, Inc.",Excellus BlueCross BlueShield,Not enough data available to calculate measure,5,5,5,4,5,5,Not enough data available to calculate measure,Not enough data available to calculate measure,No data available,5,1,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available to calculate measure,5,3,4,5,3,Not enough data available to calculate measure,No data available,No data available,4,5,5,5,5,5,5,5,5,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure
H3359,Local CCP,"Healthfirst, Inc.",Healthfirst Medicare Plan,4,4,5,4,3,2,1,5,2,3,4,5,3,1,3,2,4,5,3,4,4,2,3,4,3,2,1,4,2,3,4,4,4,4,1,3
H3361,Local CCP,"WellCare Health Plans, Inc.",WellCare,2,2,4,4,3,2,1,4,3,2,4,3,3,2,2,2,3,5,3,2,3,2,2,4,3,Plan too small to be measured,3,Plan too small to be measured,2,1,3,4,1,5,5,4
