2010 Data View: Medicare Part C Report Card Master Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Staying Healthy: Screenings, Tests and Vaccines",,,,,,,,,,,,Managing Chronic (Long Term) Conditions,,,,,,,Ratings of Health Plan Responsiveness and Care,,,,,,"Health Plan Members’ Complaints, Appeals, and Choosing to Leave the Health Plan",,,,,Health Plan’s Telephone Customer Service,,
H3059,Local CCP,"PSO Health Services, LLC",PHYSICIANS HEALTH CHOICE OF NEW MEXICO,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,5.18,Not enough data available to calculate measure,Not enough data available to calculate measure,21,Not available,0:28,82,68
H3081,Local CCP,Educators Mutual Insurance Association,Educators Mutual Insurance Association,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H3107,Local CCP,"UnitedHealth Group, Inc.",SecureHorizons by UnitedHealthcare,60,46,90,54,90,60,54,64,74,68,48,91,17,65,60,68,37,39,59,79,89,69,86,83,78,5.43,93,77,11,Not available,0:41,75,71
H3113,Local CCP,"UnitedHealth Group, Inc.",Evercare« by UnitedHealthcare,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,14.92,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not available,0:41,78,67
H3132,Local CCP,AIDS Healthcare Foundation,Positive Healthcare Partners,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not available,0:33,83,69
H3152,Local CCP,Aetna Inc.,Aetna Medicare,66,64,92,72,91,67,66,65,80,72,46,95,23,77,69,75,38,33,53,83,89,73,88,83,81,2.13,93,84,7,36,0:57,56,67
H3154,Local CCP,"Horizon Blue Cross Blue Shield of New Jersey, Inc.","Horizon Blue Cross Blue Shield of New Jersey, Inc.",64,55,90,65,83,77,75,68,81,67,42,94,16,74,74,70,33,32,55,82,90,73,86,82,80,1.73,87,60,6,Not available,0:31,81,59
H3156,Local CCP,Independence Blue Cross,AmeriHealth 65,69,55,90,64,89,73,72,72,83,76,45,98,Not enough data available to calculate measure,73,81,Not enough data available to calculate measure,33,43,60,84,90,75,86,86,81,1.78,95,70,18,15,1:11,82,75
H3164,Local CCP,"UnitedHealth Group, Inc.",AmeriChoice Personal Care Plus,58,43,84,52,84,54,44,70,77,54,51,89,Not enough data available to calculate measure,53,53,Not enough data available to calculate measure,45,35,69,72,89,69,86,79,79,5.90,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not available,0:17,82,83
H3204,Local CCP,Presbyterian Healthcare Services,Presbyterian Senior Care,71,61,90,63,89,70,76,66,78,73,51,93,22,77,56,79,21,29,52,86,92,77,91,86,90,0.28,99,89,2,10,0:40,77,60
H3206,Local CCP,Presbyterian Healthcare Services,Presbyterian MediCare PPO,71,50,85,65,90,76,75,Not enough data available to calculate measure,Not enough data available to calculate measure,76,50,96,23,53,Plan not required to report measure,82,17,39,50,82,90,74,Not enough data available to calculate measure,84,83,0.99,100,88,16,15,0:40,77,60
H3209,Local CCP,"UnitedHealth Group, Inc.",Evercare« by UnitedHealthcare,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not available,0:40,76,70
H3214,Local CCP,"First Medical Health Plan of Florida, Inc.","First Medical Health Plan of Florida, Inc.",Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,38,Not available,0:01,77,38
